 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20060613,1000,0.7,0.6,-0.1
20060613,1100,0.7,1.6,1
20060613,1200,0.7,2.6,1.8
20060613,1300,1.1,9.7,8.5
20060613,1400,1.9,7.8,5.9
20060613,1500,1.4,4,2.7
20060613,1600,1.4,4.6,3.3
20060613,1700,2.9,3.5,0.6
20060613,1800,2.1,3.1,1.1
20060613,1900,3.1,1.2,-2
20060613,2000,2.6,0.8,-1.8
20060613,2100,2.3,1.8,-0.5
20060613,2200,2.8,4.1,1.2
20060613,2300,1.9,8.9,7.1
20060614,0,3.1,11.6,8.5
20060614,100,1.8,14.9,13.1
20060614,200,2.7,4.5,1.7
20060614,300,5.9,10.2,4.3
20060614,400,10.2,18.1,7.9
20060614,500,28.6,26.4,-2.2
20060614,600,52,42.4,-9.6
20060614,700,57.9,39.4,-18.5
20060614,800,56.3,41.7,-14.6
20060614,900,44.9,46.1,1.1
20060614,1000,24.3,44.6,20.4
20060614,1100,5.1,32.5,27.3
20060614,1200,1,9.7,8.7
20060614,1300,0.2,2.2,2
20060614,1400,0.8,1.6,0.8
20060614,1500,1.9,1.6,-0.2
20060614,1600,0.8,0.3,-0.5
20060614,1700,1,2.7,1.7
20060614,1800,0.2,1.5,1.2
20060614,1900,0.1,1.5,1.4
20060614,2000,2.5,3.8,1.3
20060614,2100,3.8,3.7,-0.2
20060614,2200,2.9,4,1.1
20060614,2300,35.1,12.1,-22.9
20060615,0,30.2,21.5,-8.7
20060615,100,42.1,24.4,-17.6
20060615,200,52.8,28.8,-24
20060615,300,55.3,41.1,-14.2
20060615,400,66.2,42.2,-24
20060615,500,59.2,46.9,-12.3
20060615,600,81.8,69.3,-12.5
20060615,700,77.2,78.7,1.5
20060615,800,54.1,68.2,14.2
20060615,900,51.2,65,13.8
20060615,1000,46.4,62,15.6
20060615,1100,46.9,63.7,16.8
20060615,1200,41.2,45.3,4.1
20060615,1300,56.2,62.3,6.1
20060615,1400,64.8,55.1,-9.8
20060615,1500,29.3,45.9,16.5
20060615,1600,39.1,51.8,12.6
20060615,1700,53.5,58.6,5.1
20060615,1800,53.6,56.3,2.7
20060615,1900,47.2,56.6,9.4
20060615,2000,39.6,58.8,19.2
20060615,2100,29.5,57.4,27.9
20060615,2200,20.9,55.4,34.5
20060615,2300,17,54.1,37.1
20060616,0,13.5,70.7,57.3
20060616,100,24.8,79.3,54.5
20060616,200,37.1,69.2,32.1
20060616,300,40,70.3,30.2
20060616,400,25.1,66.2,41.2
20060616,500,19.9,65.7,45.9
20060616,600,13,72.1,59.1
20060616,700,5.9,69.5,63.5
20060616,800,0.5,82.8,82.3
20060616,900,0.6,76.9,76.3
20060616,1000,1.3,71.6,70.3
20060616,1100,0.3,69.6,69.3
20060616,1200,0.1,61.5,61.4
20060616,1300,1.2,61.7,60.5
20060616,1400,2.3,61.1,58.7
20060616,1500,3.3,52.7,49.4
20060616,1600,5,57.6,52.6
20060616,1700,3.6,59.9,56.4
20060616,1800,4.1,60.5,56.4
20060616,1900,3.8,62.1,58.3
20060616,2000,2.8,65.1,62.3
20060616,2100,3,66.4,63.4
20060616,2200,3.9,62.9,59
20060616,2300,4.7,60.3,55.6
20060617,0,4.6,67.9,63.3
20060617,100,2.5,77.5,75
20060617,200,3.6,72.3,68.7
20060617,300,9.4,77,67.5
20060617,400,0.6,71.4,70.8
20060617,500,2.4,73.9,71.5
20060617,600,10.1,81.3,71.2
20060617,700,34.5,86.9,52.4
20060617,800,63.8,95.8,32
20060617,900,61.7,89.4,27.8
20060617,1000,50.5,76.3,25.8
20060617,1100,38.8,74.2,35.4
20060617,1200,27.9,58.9,31
20060617,1300,17.5,55.5,38.1
20060617,1400,2.4,47.5,45.1
20060617,1500,0.4,49.3,48.9
20060617,1600,0,42.6,42.6
20060617,1700,0.1,54.5,54.4
20060617,1800,0.4,48.3,47.8
20060617,1900,0.6,53.8,53.2
20060617,2000,1.6,51.8,50.2
20060617,2100,3.3,60.6,57.3
20060617,2200,5,58,53
20060617,2300,4.3,57.2,52.8
20060618,0,4.5,63.9,59.4
20060618,100,13.1,73.8,60.7
20060618,200,21,73.8,52.9
20060618,300,71.3,87.5,16.2
20060618,400,74.1,77.2,3.1
20060618,500,61.8,83.9,22.1
20060618,600,70.7,95.3,24.5
20060618,700,75.8,95.2,19.4
20060618,800,59,91.5,32.5
20060618,900,49.6,84.6,34.9
20060618,1000,39.3,70.6,31.3
20060618,1100,23.8,63.6,39.8
20060618,1200,18.8,48.9,30.1
20060618,1300,15.4,40.8,25.5
20060618,1400,3.1,34.4,31.3
20060618,1500,0,21.8,21.8
20060618,1600,0,23.7,23.7
20060618,1700,0.2,32.2,32
20060618,1800,0.3,32,31.7
20060618,1900,1.2,18.2,17
20060618,2000,3.2,12.3,9.1
20060618,2100,5.1,12.1,7
20060618,2200,19.9,18.5,-1.4
20060618,2300,23.7,15.9,-7.8
20060619,0,25.6,17.5,-8.1
20060619,100,28.1,24.7,-3.4
20060619,200,42.5,30,-12.4
20060619,300,82.6,39.4,-43.2
20060619,400,86.3,41.4,-44.9
20060619,500,93.8,63.1,-30.7
20060619,600,92.5,74.2,-18.4
20060619,700,91.2,73.2,-18
20060619,800,91,73.5,-17.5
20060619,900,93.3,69.9,-23.4
20060619,1000,90.3,71.1,-19.2
20060619,1100,54.4,63.4,9
20060619,1200,42.4,54.7,12.3
20060619,1300,54.6,51.8,-2.8
20060619,1400,38,43.9,5.9
20060619,1500,9.6,39.4,29.8
20060619,1600,11.5,34.7,23.1
20060619,1700,18.6,31.3,12.6
20060619,1800,56.7,37.8,-19
20060619,1900,61.3,35,-26.3
20060619,2000,60.2,38.7,-21.5
20060619,2100,54.5,38.8,-15.8
20060619,2200,73.7,36.5,-37.2
20060619,2300,84.1,40.2,-43.9
20060620,0,83.3,54,-29.3
20060620,100,34,51.5,17.5
20060620,200,85.4,60.9,-24.5
20060620,300,93.5,67,-26.5
20060620,400,93,75.5,-17.5
20060620,500,91.6,73.3,-18.2
20060620,600,93,79.1,-13.8
20060620,700,74.1,73.4,-0.7
20060620,800,87.8,68.7,-19.1
20060620,900,90.7,88.4,-2.3
20060620,1000,84.7,77,-7.8
20060620,1100,86.3,76.6,-9.6
20060620,1200,87.2,66.6,-20.6
20060620,1300,47.2,50.4,3.2
20060620,1400,34.1,48.3,14.2
20060620,1500,24.5,38.1,13.6
20060620,1600,30.6,43.1,12.5
20060620,1700,34.4,45.2,10.8
20060620,1800,40.4,51.3,10.9
20060620,1900,55,51.4,-3.6
20060620,2000,50.7,60.5,9.8
20060620,2100,37.8,52.6,14.8
20060620,2200,30.5,53.9,23.4
20060620,2300,29.2,50.7,21.5
20060621,0,26.2,61.5,35.4
20060621,100,23.6,66.3,42.7
20060621,200,40.3,74.6,34.3
20060621,300,56.1,76.4,20.3
20060621,400,61.6,76.6,15
20060621,500,41.4,57.6,16.2
20060621,600,0,39.6,39.6
20060621,700,0,39.3,39.3
20060621,800,0,42.7,42.7
20060621,900,0.5,34.1,33.6
20060621,1000,2.7,18.8,16.1
20060621,1100,2.6,19.1,16.5
20060621,1200,1.3,12,10.7
20060621,1300,1.9,4.6,2.7
20060621,1400,3.4,5.7,2.3
20060621,1500,6,4.3,-1.7
20060621,1600,9.5,2.2,-7.3
20060621,1700,19.4,3.3,-16.1
20060621,1800,36.3,9.6,-26.6
20060621,1900,39.2,10,-29.3
20060621,2000,23.3,10.5,-12.8
20060621,2100,20.3,6.8,-13.5
20060621,2200,12,4.5,-7.5
20060621,2300,16.3,13.6,-2.6
20060622,0,28.9,17.3,-11.6
20060622,100,6.4,15.7,9.3
20060622,200,42,31.4,-10.6
20060622,300,84.4,63.8,-20.7
20060622,400,47.3,64.7,17.4
20060622,500,71.5,56.7,-14.8
20060622,600,54.9,57.7,2.8
20060622,700,58.5,55.3,-3.2
20060622,800,84.4,61.9,-22.6
20060622,900,91.2,57.5,-33.7
20060622,1000,91.1,44.7,-46.4
20060622,1100,76.6,34.1,-42.6
20060622,1200,56.2,25.8,-30.4
20060622,1300,64.9,29,-35.9
20060622,1400,63.8,21.3,-42.6
20060622,1500,60.2,16.1,-44.1
20060622,1600,82.3,28,-54.3
20060622,1700,81.6,30.8,-50.8
20060622,1800,74.5,39.5,-35
20060622,1900,48,39.4,-8.6
20060622,2000,19.9,35.3,15.5
20060622,2100,1.2,34.6,33.4
20060622,2200,0.2,38,37.8
20060622,2300,0,43.2,43.2
20060623,0,0,44.4,44.4
20060623,100,2,46.5,44.6
20060623,200,21.7,62.6,40.9
20060623,300,15.6,56.9,41.2
20060623,400,22.2,57.3,35.1
20060623,500,75.9,64.5,-11.5
20060623,600,88.9,71.3,-17.5
20060623,700,82.2,64.7,-17.5
20060623,800,56.2,50.3,-5.9
20060623,900,27.4,47.1,19.7
20060623,1000,15.2,39.3,24
20060623,1100,10.6,26.6,16
20060623,1200,2.2,17.5,15.3
20060623,1300,2.9,14.1,11.2
20060623,1400,0.7,13.8,13.1
20060623,1500,0.4,10,9.6
20060623,1600,1,14.1,13.1
20060623,1700,6.5,7.6,1.2
20060623,1800,29.8,21.3,-8.5
20060623,1900,51.8,18,-33.8
20060623,2000,86,35.8,-50.2
20060623,2100,51.6,25.7,-25.9
20060623,2200,8.4,20.4,12
20060623,2300,8.2,21.3,13.1
20060624,0,39.9,39.2,-0.7
20060624,100,58.7,55,-3.7
20060624,200,13.2,43.9,30.7
20060624,300,0,32.6,32.6
20060624,400,6.3,32.1,25.8
20060624,500,27.8,37.9,10.1
20060624,600,18.8,46.9,28.1
20060624,700,6.6,52,45.5
20060624,800,1.5,61.5,60
20060624,900,2.6,71.4,68.8
20060624,1000,0.2,67.1,66.9
20060624,1100,0,62.6,62.6
20060624,1200,0,54.6,54.6
20060624,1300,0.4,51.1,50.8
20060624,1400,0.9,38.9,38
20060624,1500,1.3,32.4,31.1
20060624,1600,1.2,40.9,39.8
20060624,1700,1,49.9,48.9
20060624,1800,1,49.4,48.3
20060624,1900,1.2,52.3,51.1
20060624,2000,1,54.7,53.7
20060624,2100,1.1,46.7,45.6
20060624,2200,1.4,41.1,39.7
20060624,2300,2.2,42.2,40
20060625,0,1.8,52.6,50.7
20060625,100,7.5,58.6,51
20060625,200,6.7,62.6,55.9
20060625,300,0.1,66.6,66.5
20060625,400,0,67.6,67.6
20060625,500,0.2,69.9,69.7
20060625,600,0.5,73.6,73.1
20060625,700,0,74.7,74.7
20060625,800,0,74.2,74.2
20060625,900,0,65.4,65.4
20060625,1000,0,64.2,64.2
20060625,1100,0,59.4,59.4
20060625,1200,0,51.5,51.5
20060625,1300,1.3,48.2,46.9
20060625,1400,1.9,36.5,34.7
20060625,1500,1.6,30.1,28.5
20060625,1600,1.5,36.2,34.7
20060625,1700,2,44.7,42.7
20060625,1800,1.3,44.7,43.4
20060625,1900,8,47.5,39.5
20060625,2000,22.4,54.1,31.7
20060625,2100,5.8,43.2,37.4
20060625,2200,2.5,39.9,37.3
20060625,2300,22.5,43,20.5
20060626,0,4.9,51.1,46.2
20060626,100,2.5,54.2,51.7
20060626,200,5.9,58.8,52.9
20060626,300,0,61.4,61.4
20060626,400,0,60.3,60.3
20060626,500,0,64.4,64.4
20060626,600,0,72.3,72.3
20060626,700,0,71.3,71.3
20060626,800,0,68.8,68.8
20060626,900,0,64,64
20060626,1000,0,59,59
20060626,1100,0,53.4,53.4
20060626,1200,0,48.6,48.6
20060626,1300,0,44.7,44.7
20060626,1400,0,33.6,33.6
20060626,1500,0.1,24.5,24.4
20060626,1600,0,31.9,31.9
20060626,1700,0.3,39.6,39.3
20060626,1800,0.9,40.8,39.9
20060626,1900,5,43.7,38.7
20060626,2000,5.8,47.9,42.1
20060626,2100,10.7,38.9,28.2
20060626,2200,15.6,36.7,21.1
20060626,2300,32.3,41.1,8.8
20060627,0,36.9,50.9,14
20060627,100,30.5,55.3,24.9
20060627,200,19.1,54.8,35.7
20060627,300,18.5,60.5,42
20060627,400,38.9,61.6,22.7
20060627,500,52.5,65.3,12.9
20060627,600,29.8,68.2,38.5
20060627,700,28.5,65.7,37.2
20060627,800,28,63.5,35.5
20060627,900,14.3,56.8,42.5
20060627,1000,10.8,53.8,43
20060627,1100,12.7,48.3,35.6
20060627,1200,13.8,44.7,30.9
20060627,1300,8.6,37,28.4
20060627,1400,6,26,19.9
20060627,1500,12,21.1,9.1
20060627,1600,15.3,24.1,8.9
20060627,1700,12.6,34.7,22.1
20060627,1800,12.3,30.8,18.5
20060627,1900,11.7,32.3,20.6
20060627,2000,17.4,30.9,13.5
20060627,2100,17,25.8,8.9
20060627,2200,22.9,24,1
20060627,2300,39,29.6,-9.4
20060628,0,43.5,34.4,-9.2
20060628,100,6.1,33.9,27.8
20060628,200,1.7,36.6,34.9
20060628,300,12,42.3,30.3
20060628,400,40.3,42.2,1.9
20060628,500,74.9,52.4,-22.5
20060628,600,68.7,62.9,-5.7
20060628,700,55.5,51.4,-4
20060628,800,60.2,55.7,-4.4
20060628,900,44.4,37.5,-7
20060628,1000,67.6,42,-25.6
20060628,1100,61.6,31.1,-30.5
20060628,1200,46.6,22.9,-23.8
20060628,1300,30.2,19.6,-10.5
20060628,1400,12.1,10.5,-1.6
20060628,1500,19.4,10.7,-8.7
20060628,1600,21.1,14.3,-6.8
20060628,1700,24.2,12.5,-11.7
20060628,1800,28.9,12.9,-16
20060628,1900,30.6,13.9,-16.6
20060628,2000,27,12.1,-15
20060628,2100,34.1,11.4,-22.7
20060628,2200,32.1,10.4,-21.7
20060628,2300,29.2,12,-17.2
20060629,0,41.3,17.6,-23.7
20060629,100,65,27.7,-37.3
20060629,200,71.6,34.4,-37.2
20060629,300,73.5,44.1,-29.4
20060629,400,87.8,52.2,-35.6
20060629,500,83.9,65,-18.9
20060629,600,82.4,81.2,-1.2
20060629,700,55.9,72.9,16.9
20060629,800,41.3,57.6,16.3
20060629,900,56,62.6,6.5
20060629,1000,58.2,62.4,4.3
20060629,1100,57.3,57.3,0
20060629,1200,69.5,53.6,-15.9
20060629,1300,79.3,50.3,-29
20060629,1400,60,35.2,-24.8
20060629,1500,24.1,19.3,-4.8
20060629,1600,21.9,21.6,-0.2
20060629,1700,25.6,27.8,2.2
20060629,1800,25.8,24.7,-1.1
20060629,1900,30.3,22.2,-8.1
20060629,2000,66.5,29.8,-36.7
20060629,2100,41,20.2,-20.8
20060629,2200,35.1,21.8,-13.3
20060629,2300,38.7,22.1,-16.6
20060630,0,25.7,24.3,-1.4
20060630,100,34.2,26.2,-8
20060630,200,55.2,32.7,-22.5
20060630,300,34.4,31.1,-3.3
20060630,400,50.6,35.3,-15.3
20060630,500,54.2,35.2,-19
20060630,600,73.1,48,-25.1
20060630,700,87.4,53,-34.5
20060630,800,79.5,54.7,-24.9
20060630,900,61,46.7,-14.3
20060630,1000,63.3,32.9,-30.4
20060630,1100,65,30.3,-34.6
20060630,1200,64.1,36.8,-27.3
20060630,1300,47,30.8,-16.2
20060630,1400,22.8,16.5,-6.3
20060630,1500,10.9,10.8,-0.1
20060630,1600,8.5,6.9,-1.6
20060630,1700,9.8,7.4,-2.4
20060630,1800,10,7.8,-2.2
20060630,1900,14,12.9,-1.1
20060630,2000,16.5,9,-7.5
20060630,2100,16.7,6.7,-10.1
20060630,2200,17,4.8,-12.1
20060630,2300,15,7.1,-7.9
20060701,0,15,7,-8
20060701,100,17,8,-9
20060701,200,7.6,8.2,0.6
20060701,300,15.1,14.1,-1
20060701,400,30.5,21.2,-9.3
20060701,500,62.5,45.8,-16.7
20060701,600,69.1,50.2,-19
20060701,700,12.6,40.5,27.9
20060701,800,1.1,23.3,22.2
20060701,900,7.9,24,16.1
20060701,1000,31,22.5,-8.6
20060701,1100,24.9,21.8,-3.2
20060701,1200,17.5,23.1,5.6
20060701,1300,5.6,15.2,9.6
20060701,1400,4.8,7.3,2.4
20060701,1500,5.6,5,-0.7
20060701,1600,4.3,6.6,2.3
20060701,1700,2,8.5,6.6
20060701,1800,3.1,10,6.9
20060701,1900,19,15.6,-3.4
20060701,2000,25.9,21.1,-4.9
20060701,2100,23.5,17.9,-5.6
20060701,2200,24.7,17.1,-7.6
20060701,2300,27.1,20.7,-6.3
20060702,0,9,13,4
20060702,100,9,14.4,5.4
20060702,200,27.3,11.9,-15.3
20060702,300,80.3,25.6,-54.7
20060702,400,81.8,21.5,-60.3
20060702,500,79.9,23.6,-56.3
20060702,600,82.8,28.2,-54.7
20060702,700,91,30.8,-60.3
20060702,800,89.9,34.8,-55.2
20060702,900,88.9,40.7,-48.2
20060702,1000,87.3,41.7,-45.6
20060702,1100,84.9,36.4,-48.5
20060702,1200,85.5,33.9,-51.6
20060702,1300,93.4,43.3,-50.1
20060702,1400,85.3,30.8,-54.5
20060702,1500,78.2,22.2,-56
20060702,1600,47.7,27.5,-20.2
20060702,1700,38.4,23.1,-15.3
20060702,1800,25.2,30.5,5.3
20060702,1900,26.1,26.8,0.7
20060702,2000,28.9,28.8,0
20060702,2100,30.2,24.3,-6
20060702,2200,33.9,34.5,0.6
20060702,2300,34.1,32.9,-1.2
20060703,0,29.3,35.1,5.8
20060703,100,43,35.6,-7.4
20060703,200,46.4,46.2,-0.1
20060703,300,62.9,58.1,-4.8
20060703,400,73,70.3,-2.7
20060703,500,74.5,74.7,0.1
20060703,600,86,85.8,-0.2
20060703,700,86.8,80.7,-6.1
20060703,800,89,77.3,-11.7
20060703,900,89,70.5,-18.6
20060703,1000,91,60,-31.1
20060703,1100,86.5,51.9,-34.6
20060703,1200,60.4,44.9,-15.6
20060703,1300,51.3,43.8,-7.5
20060703,1400,53.7,34.3,-19.4
20060703,1500,51.6,21.7,-29.9
20060703,1600,27.6,22.7,-4.9
20060703,1700,14.5,27.8,13.3
20060703,1800,12.7,29.4,16.7
20060703,1900,17.7,33.2,15.5
20060703,2000,18,27.1,9.1
20060703,2100,22.6,27.2,4.5
20060703,2200,24.8,22.1,-2.7
20060703,2300,89,37.2,-51.8
20060704,0,90.3,45.3,-45
20060704,100,91.1,42.8,-48.2
20060704,200,28.2,38.4,10.2
20060704,300,78.9,55.2,-23.7
20060704,400,89.4,61.7,-27.6
20060704,500,85.3,59.9,-25.4
20060704,600,78.5,47,-31.6
20060704,700,62.5,32.9,-29.6
20060704,800,57.7,29.2,-28.5
20060704,900,66,39.5,-26.6
20060704,1000,61,34.2,-26.8
20060704,1100,65.3,32,-33.3
20060704,1200,66.6,29.6,-37.1
20060704,1300,59.9,31.3,-28.6
20060704,1400,61.1,23.3,-37.9
20060704,1500,60.4,14.9,-45.6
20060704,1600,66.1,11.9,-54.2
20060704,1700,63.3,16.3,-47
20060704,1800,59.3,13.2,-46.2
20060704,1900,61.5,15.6,-45.9
20060704,2000,55.3,21.5,-33.8
20060704,2100,63.6,15.2,-48.5
20060704,2200,44.4,8.5,-35.9
20060704,2300,50.9,14.8,-36
20060705,0,64.4,24,-40.3
20060705,100,70.9,32,-38.9
20060705,200,68.1,25.3,-42.8
20060705,300,16,27.9,12
20060705,400,33.2,30.7,-2.5
20060705,500,87.1,48.4,-38.7
20060705,600,81.4,55.6,-25.7
20060705,700,56.6,43.9,-12.7
20060705,800,22.1,38.5,16.4
20060705,900,23.6,15.8,-7.9
20060705,1000,24.9,18,-6.9
20060705,1100,19.4,16.7,-2.7
20060705,1200,7.5,3.8,-3.7
20060705,1300,18.6,9.6,-9
20060705,1400,8.3,3.2,-5.2
20060705,1500,3.3,3.4,0.2
20060705,1600,3.3,2.4,-0.9
20060705,1700,8.1,5.7,-2.4
20060705,1800,7,5.8,-1.2
20060705,1900,9.1,7.3,-1.9
20060705,2000,6.7,4.8,-2
20060705,2100,13.8,6.4,-7.5
20060705,2200,37.8,9.7,-28.1
20060705,2300,35.1,11.4,-23.7
20060706,0,12.8,12.9,0.1
20060706,100,10.5,12,1.5
20060706,200,30.5,21.1,-9.4
20060706,300,26.5,32,5.5
20060706,400,25,43.4,18.4
20060706,500,41.1,46,4.9
20060706,600,35.9,45.5,9.7
20060706,700,24.7,40.7,16
20060706,800,13.6,34.1,20.4
20060706,900,16,36.8,20.8
20060706,1000,21.3,39.3,18
20060706,1100,30.8,31.9,1
20060706,1200,9.1,6.7,-2.4
20060706,1300,1.5,5.1,3.6
20060706,1400,0.6,3.7,3
20060706,1500,1,1,0.1
20060706,1600,0.8,1,0.2
20060706,1700,4.2,0.7,-3.5
20060706,1800,7.7,1.1,-6.5
20060706,1900,14.4,4.2,-10.2
20060706,2000,15.5,3.7,-11.8
20060706,2100,16.8,4.7,-12.2
20060706,2200,15.6,3.5,-12.1
20060706,2300,13.1,3.5,-9.6
20060707,0,12.3,2.9,-9.4
20060707,100,13,3.7,-9.3
20060707,200,19.5,9.8,-9.7
20060707,300,30.7,7.6,-23.1
20060707,400,23,7.3,-15.7
20060707,500,27.9,9.5,-18.4
20060707,600,19,13.3,-5.7
20060707,700,6.2,6.2,0
20060707,800,0.2,9.4,9.2
20060707,900,0,11.4,11.4
20060707,1000,0,3.4,3.4
20060707,1100,0,7.3,7.3
20060707,1200,0,3.7,3.7
20060707,1300,0.3,3,2.6
20060707,1400,1.3,3.8,2.5
20060707,1500,1.4,4.7,3.3
20060707,1600,1.5,6.4,4.9
20060707,1700,1.5,5.2,3.7
20060707,1800,1.3,5.2,3.8
20060707,1900,1.9,4.2,2.3
20060707,2000,3,3.9,0.9
20060707,2100,3.1,2.8,-0.3
20060707,2200,2.4,4.9,2.5
20060707,2300,1.8,2.4,0.6
20060708,0,1.2,2,0.8
20060708,100,1.3,6.4,5
20060708,200,0.8,6.2,5.5
20060708,300,0,10.3,10.2
20060708,400,0,12.9,12.9
20060708,500,0,5.7,5.7
20060708,600,0,6.8,6.8
20060708,700,0,6.3,6.3
20060708,800,0,6.9,6.9
20060708,900,0,6.7,6.7
20060708,1000,0.1,13.5,13.4
20060708,1100,0,10.5,10.5
20060708,1200,0,6.3,6.3
20060708,1300,0.8,4,3.2
20060708,1400,2.1,3.9,1.8
20060708,1500,2.5,0.7,-1.8
20060708,1600,2.1,1.2,-0.8
20060708,1700,2.4,1,-1.4
20060708,1800,2.4,1.4,-1.1
20060708,1900,3.1,2.1,-1
20060708,2000,3.1,2.8,-0.3
20060708,2100,3.4,2.9,-0.5
20060708,2200,4.8,8.4,3.6
20060708,2300,5.3,7.6,2.3
20060709,0,2.7,9.7,7
20060709,100,1.2,9.2,8.1
20060709,200,1.6,11.5,9.8
20060709,300,1.9,4.1,2.1
20060709,400,3.8,4.4,0.6
20060709,500,6.5,5.9,-0.6
20060709,600,19.2,10.4,-8.9
20060709,700,56.2,20.2,-36
20060709,800,63.5,21.2,-42.3
20060709,900,48.3,19,-29.3
20060709,1000,31.7,18.4,-13.4
20060709,1100,20.2,14,-6.2
20060709,1200,14.4,7.9,-6.5
20060709,1300,10.1,5.7,-4.4
20060709,1400,6.3,5,-1.3
20060709,1500,6.5,2.7,-3.8
20060709,1600,7.3,4.3,-3
20060709,1700,6.4,5.6,-0.7
20060709,1800,5.8,8.2,2.3
20060709,1900,9.7,8.9,-0.8
20060709,2000,20.7,11.7,-8.9
20060709,2100,17,9.3,-7.7
20060709,2200,12.1,4.4,-7.8
20060709,2300,8.5,5.4,-3.1
20060710,0,8.5,5.7,-2.8
20060710,100,8.1,4.1,-4
20060710,200,10.5,8.8,-1.6
20060710,300,21.6,10.7,-10.8
20060710,400,46.1,24.9,-21.2
20060710,500,76,47,-29
20060710,600,83.2,70.4,-12.8
20060710,700,84.7,74.3,-10.4
20060710,800,85.2,71.5,-13.6
20060710,900,81.6,64,-17.6
20060710,1000,64.8,47.1,-17.7
20060710,1100,53.3,41.3,-12
20060710,1200,40.5,37.1,-3.4
20060710,1300,33.5,33.8,0.4
20060710,1400,21.9,27.1,5.2
20060710,1500,14.1,18,3.9
20060710,1600,15.2,14.1,-1.1
20060710,1700,17.1,18,0.9
20060710,1800,19,20.5,1.4
20060710,1900,23.4,23.6,0.2
20060710,2000,23.4,19.7,-3.7
20060710,2100,22.4,13.6,-8.7
20060710,2200,22.1,12.6,-9.5
20060710,2300,20.7,12.5,-8.2
20060711,0,16.4,10.2,-6.2
20060711,100,23.4,10.7,-12.7
20060711,200,48,16.9,-31.1
20060711,300,72.4,33.8,-38.6
20060711,400,85.8,37.7,-48.1
20060711,500,87.8,49.6,-38.2
20060711,600,88,56.3,-31.6
20060711,700,81.7,47.7,-34
20060711,800,71.9,45.7,-26.2
20060711,900,75.5,44.3,-31.2
20060711,1000,77.1,48.8,-28.3
20060711,1100,64.3,35.2,-29
20060711,1200,50.7,31.9,-18.8
20060711,1300,38.8,29.4,-9.4
20060711,1400,21.3,20.9,-0.5
20060711,1500,8.7,5.8,-2.8
20060711,1600,2.3,3.9,1.6
20060711,1700,0.8,0.8,0
20060711,1800,0.6,1.2,0.6
20060711,1900,1.7,6.6,4.8
20060711,2000,2.6,7.8,5.2
20060711,2100,5.8,8.4,2.6
20060711,2200,6.9,8.3,1.4
20060711,2300,11,7.3,-3.7
20060712,0,7.2,5,-2.3
20060712,100,18.5,5.8,-12.7
20060712,200,42.5,13.2,-29.3
20060712,300,56.8,19.2,-37.6
20060712,400,68,31.1,-36.9
20060712,500,76.6,32.7,-43.9
20060712,600,73.6,31.9,-41.7
20060712,700,91.3,37.5,-53.8
20060712,800,93.4,41.2,-52.1
20060712,900,88.7,35.6,-53
20060712,1000,87.3,46.2,-41
20060712,1100,75.1,38.3,-36.8
20060712,1200,84,38.1,-45.9
20060712,1300,85.7,37.9,-47.8
20060712,1400,61.7,26.7,-35
20060712,1500,59.9,22.5,-37.4
20060712,1600,59.3,22.6,-36.7
20060712,1700,50.9,19.7,-31.2
20060712,1800,43.3,19.8,-23.5
20060712,1900,29.4,22.9,-6.6
20060712,2000,24.4,20.3,-4.1
20060712,2100,27.4,18.6,-8.9
20060712,2200,28,15,-13
20060712,2300,41.7,21.4,-20.3
20060713,0,41.9,20.1,-21.7
20060713,100,29.8,16.3,-13.5
20060713,200,33.7,25.8,-8
20060713,300,53.1,43.5,-9.6
20060713,400,83.8,56.6,-27.2
20060713,500,82.2,69.8,-12.4
20060713,600,85.4,69.2,-16.2
20060713,700,79.3,63.1,-16.2
20060713,800,63.6,54.4,-9.2
20060713,900,49.5,48.6,-0.8
20060713,1000,47.9,44.8,-3.1
20060713,1100,49.7,35,-14.8
20060713,1200,38.5,24.2,-14.3
20060713,1300,11.4,20.1,8.7
20060713,1400,7,10.5,3.4
20060713,1500,0.9,8.8,7.9
20060713,1600,41.4,16,-25.4
20060713,1700,68.3,21.5,-46.8
20060713,1800,69.4,23.7,-45.8
20060713,1900,67.9,26.2,-41.6
20060713,2000,56.8,27.8,-29
20060713,2100,24.1,18.6,-5.5
20060713,2200,8,18.1,10
20060713,2300,0,17,17
20060714,0,1,23.1,22
20060714,100,15.7,20.5,4.8
20060714,200,41.5,28.8,-12.7
20060714,300,0.6,23.7,23.1
20060714,400,0,23.3,23.3
20060714,500,0,48.1,48.1
20060714,600,0,35.1,35.1
20060714,700,0,30.8,30.8
20060714,800,0,29.3,29.3
20060714,900,1,22.8,21.8
20060714,1000,12.4,28.7,16.3
20060714,1100,22.3,25.5,3.2
20060714,1200,5.5,20.7,15.2
20060714,1300,0.1,16.3,16.2
20060714,1400,0.2,11.4,11.2
20060714,1500,1.3,5.8,4.5
20060714,1600,0.6,10.3,9.7
20060714,1700,3,14.6,11.6
20060714,1800,13.7,19.1,5.4
20060714,1900,41.5,19.5,-22
20060714,2000,24.9,17,-8
20060714,2100,10.2,11.7,1.4
20060714,2200,10,11.2,1.2
20060714,2300,43.1,18.5,-24.7
20060715,0,23,10.8,-12.2
20060715,100,10.9,10.9,0
20060715,200,15.6,12,-3.6
20060715,300,19.1,16.8,-2.3
